"Order.Date","Item.Code","Quantity","Ship.To.Address.No","Status"
2017-01-19,"10106229",2,1325537,"Canceled"
2017-01-19,"10106229",1,1977944,"Canceled"
2017-01-19,"10106229",1,43823703,"Canceled"
2017-01-19,"10106229",1,2250374,"Canceled"
2017-01-19,"10106229",1,1255617,"Canceled"
2017-01-19,"10106229",1,1442428,"Canceled"
2017-01-19,"10106229",1,1255626,"Canceled"
2017-01-19,"10106229",1,1544800,"Canceled"
2017-01-19,"10106229",1,1850462,"Canceled"
2017-01-19,"10106229",1,1953383,"Canceled"
2017-01-19,"10106229",2,2247979,"Canceled"
2017-01-19,"10106229",2,43824313,"Canceled"
2017-01-19,"10106229",1,43824511,"Canceled"
2017-01-19,"10106229",2,43824840,"Canceled"
2017-01-19,"10106229",2,1255624,"Canceled"
2017-01-19,"1041108",1,1255624,"Canceled"
2017-01-19,"1041105",1,1255624,"Canceled"
2017-01-19,"10135359",1,1255624,"Canceled"
2017-01-19,"10106229",2,1255128,"Canceled"
2017-01-19,"10106229",1,1255618,"Canceled"
2017-01-19,"10135358",1,2249367,"Canceled"
2017-01-19,"10135358",1,1667955,"Canceled"
2017-01-19,"10106229",1,1255589,"Canceled"
2017-01-19,"10105916",1,1255591,"Canceled"
2017-01-19,"10106229",1,1255591,"Canceled"
2017-01-19,"10137993",1,1255591,"Canceled"
2017-01-19,"10137990",1,1255591,"Canceled"
2017-01-19,"10105916",1,1255583,"Canceled"
2017-01-19,"10137990",1,1255583,"Canceled"
2017-01-19,"10106229",1,1255579,"Canceled"
2017-01-19,"10106229",1,1255578,"Canceled"
2017-01-19,"10105916",2,1255581,"Canceled"
2017-01-19,"10137990",2,1255581,"Canceled"
2017-01-19,"10105916",1,1255586,"Canceled"
2017-01-19,"10137990",1,1255586,"Canceled"
2017-01-19,"10105916",1,1255576,"Canceled"
2017-01-19,"10106229",1,1255576,"Canceled"
2017-01-19,"10137990",1,1255576,"Canceled"
2017-01-19,"10106229",1,1255590,"Canceled"
2017-01-19,"10105916",1,1607998,"Canceled"
2017-01-19,"10137990",1,1607998,"Canceled"
2017-01-19,"10105916",1,1255580,"Canceled"
2017-01-19,"10106229",2,1255580,"Canceled"
2017-01-19,"10137990",1,1255580,"Canceled"
2017-01-19,"10106229",1,1255574,"Canceled"
2017-01-19,"10106229",1,1255587,"Canceled"
2017-01-19,"10105916",1,1264969,"Canceled"
2017-01-19,"10106229",1,1264969,"Canceled"
2017-01-19,"10137990",1,1264969,"Canceled"
2017-01-19,"10105916",2,1265546,"Canceled"
2017-01-19,"10106229",2,1265546,"Canceled"
2017-01-19,"10137990",2,1265546,"Canceled"
2017-01-19,"10105916",1,1265795,"Canceled"
2017-01-19,"10106229",2,1265795,"Canceled"
2017-01-19,"10137990",1,1265795,"Canceled"
2017-01-19,"10105916",1,1353248,"Canceled"
2017-01-19,"10137990",1,1353248,"Canceled"
2017-01-19,"10106229",1,1347640,"Canceled"
2017-01-19,"10105916",1,1353114,"Canceled"
2017-01-19,"10106229",1,1353114,"Canceled"
2017-01-19,"10137990",1,1353114,"Canceled"
2017-01-19,"10105916",1,1751452,"Canceled"
2017-01-19,"10106229",1,1751452,"Canceled"
2017-01-19,"10137990",1,1751452,"Canceled"
2017-01-19,"10105916",2,1554575,"Canceled"
2017-01-19,"10137990",2,1554575,"Canceled"
2017-01-19,"10105916",1,43824513,"Canceled"
2017-01-19,"10137990",1,43824513,"Canceled"
2017-01-19,"10105916",1,1673777,"Canceled"
2017-01-19,"10137990",1,1673777,"Canceled"
2017-01-19,"10105916",1,1735855,"Canceled"
2017-01-19,"10137990",1,1735855,"Canceled"
2017-01-19,"10105916",1,1832989,"Canceled"
2017-01-19,"10137990",1,1832989,"Canceled"
2017-01-19,"10106229",1,1751158,"Canceled"
2017-01-19,"10105916",1,1953469,"Canceled"
2017-01-19,"10106229",1,1953469,"Canceled"
2017-01-19,"10137990",1,1953469,"Canceled"
2017-01-19,"10106229",1,1832987,"Canceled"
2017-01-19,"10106229",1,1953390,"Canceled"
2017-01-19,"10105916",1,1857843,"Canceled"
2017-01-19,"10106229",1,1857843,"Canceled"
2017-01-19,"10137990",1,1857843,"Canceled"
2017-01-19,"10105916",1,1953449,"Canceled"
2017-01-19,"10137990",1,1953449,"Canceled"
2017-01-19,"10106229",1,2073719,"Canceled"
2017-01-19,"10106229",1,2060237,"Canceled"
2017-01-19,"10105916",1,2057651,"Canceled"
2017-01-19,"10137990",1,2057651,"Canceled"
2017-01-19,"10105916",1,2079338,"Canceled"
2017-01-19,"10137990",1,2079338,"Canceled"
2017-01-19,"10106229",1,2205150,"Canceled"
2017-01-19,"10098739",1,2060310,"Canceled"
2017-01-19,"110441",1,2060310,"Canceled"
2017-01-19,"10106229",1,2060310,"Canceled"
2017-01-19,"10106229",1,2073796,"Canceled"
2017-01-19,"10106229",1,2247537,"Canceled"
2017-01-19,"10105916",1,2017221,"Canceled"
2017-01-19,"10137990",1,2017221,"Canceled"
2017-01-19,"10106229",1,2246064,"Canceled"
2017-01-19,"10105916",1,2247538,"Canceled"
2017-01-19,"10106229",1,2247538,"Canceled"
2017-01-19,"10137990",1,2247538,"Canceled"
2017-01-19,"10106229",1,2251769,"Canceled"
2017-01-19,"10105916",1,2250089,"Canceled"
2017-01-19,"10137990",1,2250089,"Canceled"
2017-01-19,"10105916",1,2250091,"Canceled"
2017-01-19,"10106229",1,2250091,"Canceled"
2017-01-19,"10137990",1,2250091,"Canceled"
2017-01-19,"10106229",1,2252857,"Canceled"
2017-01-19,"10105916",1,2264626,"Canceled"
2017-01-19,"10137990",1,2264626,"Canceled"
2017-01-19,"10105916",1,2269726,"Canceled"
2017-01-19,"10106229",1,2269726,"Canceled"
2017-01-19,"10137990",1,2269726,"Canceled"
2017-01-19,"10106229",1,43823852,"Canceled"
2017-01-19,"10105916",1,2037004,"Canceled"
2017-01-19,"10137990",1,2037004,"Canceled"
2017-01-19,"10105916",1,43823571,"Canceled"
2017-01-19,"10106229",1,43823571,"Canceled"
2017-01-19,"10137990",1,43823571,"Canceled"
2017-01-19,"10105916",1,43824030,"Canceled"
2017-01-19,"10106229",1,43824030,"Canceled"
2017-01-19,"10137990",1,43824030,"Canceled"
2017-01-19,"10106229",1,2270063,"Canceled"
2017-01-19,"10106229",1,43824172,"Canceled"
2017-01-19,"10105916",1,1255588,"Canceled"
2017-01-19,"10137990",1,1255588,"Canceled"
2017-01-19,"10105916",1,1353112,"Canceled"
2017-01-19,"10137990",1,1353112,"Canceled"
2017-01-19,"10105916",1,1604097,"Canceled"
2017-01-19,"10106229",1,1604097,"Canceled"
2017-01-19,"10137990",1,1604097,"Canceled"
2017-01-19,"10105916",1,1700677,"Canceled"
2017-01-19,"10137990",1,1700677,"Canceled"
2017-01-19,"10106229",1,1589116,"Canceled"
2017-01-19,"10106229",1,1605165,"Canceled"
2017-01-19,"10106229",1,1727417,"Canceled"
2017-01-19,"10105916",1,1843928,"Canceled"
2017-01-19,"10137990",1,1843928,"Canceled"
2017-01-19,"10105916",1,1680037,"Canceled"
2017-01-19,"10106229",1,1680037,"Canceled"
2017-01-19,"10137990",1,1680037,"Canceled"
2017-01-19,"10106229",1,1781684,"Canceled"
2017-01-19,"10106229",1,1781738,"Canceled"
2017-01-19,"10105916",1,1876884,"Canceled"
2017-01-19,"10106229",1,1876884,"Canceled"
2017-01-19,"10137990",1,1876884,"Canceled"
2017-01-19,"10105916",1,1876885,"Canceled"
2017-01-19,"10137990",1,1876885,"Canceled"
2017-01-19,"10105916",1,2027378,"Canceled"
2017-01-19,"10106229",1,2027378,"Canceled"
2017-01-19,"10137990",1,2027378,"Canceled"
2017-01-19,"10106229",1,2169508,"Canceled"
2017-01-19,"10105916",1,2016291,"Canceled"
2017-01-19,"10137990",1,2016291,"Canceled"
2017-01-19,"10105916",1,2017228,"Canceled"
2017-01-19,"10137990",1,2017228,"Canceled"
2017-01-19,"10106229",1,1255212,"Canceled"
2017-01-19,"10098739",2,1645437,"Canceled"
2017-01-19,"110441",2,1645437,"Canceled"
2017-01-19,"1038324",1,1645437,"Canceled"
2017-01-19,"1038324",1,2250373,"Canceled"
2017-01-19,"110441",9,1967123,"Canceled"
2017-01-19,"1039311",1,2269727,"Canceled"
2017-01-19,"10135358",1,1255585,"Canceled"
2017-01-19,"10105916",4,43824548,"Canceled"
2017-01-19,"10098739",10,43824548,"Canceled"
2017-01-19,"10106111",1,43824885,"Canceled"
2017-01-19,"10105916",1,43824885,"Canceled"
2017-01-19,"10106230",4,43824885,"Canceled"
2017-01-19,"10137990",1,43824885,"Canceled"
2017-01-19,"10106229",1,43825036,"Canceled"
2017-01-19,"10098739",2,43824254,"Canceled"
2017-01-19,"10137990",1,43824254,"Canceled"
2017-01-19,"10098739",5,43824263,"Canceled"
2017-01-19,"110441",2,43824263,"Canceled"
2017-01-19,"10137990",1,43824263,"Canceled"
2017-01-19,"10137993",3,43824263,"Canceled"
2017-01-19,"10137990",1,43824263,"Canceled"
2017-01-19,"1029069",3,1255585,"Canceled"
2017-01-19,"1029070",2,1255585,"Canceled"
2017-01-19,"1029071",2,1255585,"Canceled"
2017-01-19,"1040725",3,1255585,"Canceled"
2017-01-19,"1040726",3,1255585,"Canceled"
2017-01-19,"10106111",3,1255585,"Canceled"
2017-01-19,"10137990",5,1255585,"Canceled"
2017-01-19,"10106230",5,1255585,"Canceled"
2017-01-19,"10137993",2,1255585,"Canceled"
2017-01-19,"10106111",1,43824885,"Canceled"
2017-01-19,"10106230",4,43824885,"Canceled"
2017-01-19,"10137993",1,1255585,"Canceled"
2017-01-19,"1041107",1,43824110,"Canceled"
2017-01-19,"1033341",4,43824564,"Canceled"
2017-01-19,"1040827",1,43824564,"Canceled"
2017-01-19,"10105916",5,43824564,"Canceled"
2017-01-19,"10137993",1,43824564,"Canceled"
2017-01-19,"1040468",10,43824564,"Canceled"
2017-01-19,"1040466",5,43824564,"Canceled"
2017-01-19,"1040774",1,43824564,"Canceled"
2017-01-19,"1040765",5,43824564,"Canceled"
2017-01-19,"10135359",1,43824564,"Canceled"
2017-01-19,"1039822",1,43824564,"Canceled"
2017-01-19,"10098739",234,43824564,"Canceled"
2017-01-19,"10135358",28,43824564,"Canceled"
2017-01-19,"1040991",2,1254731,"Canceled"
2017-01-19,"1040991",1,1551997,"Canceled"
2017-01-19,"1040991",1,1254734,"Canceled"
2017-01-19,"10098739",11,1254707,"Canceled"
2017-01-19,"1040991",4,43824769,"Canceled"
2017-01-19,"1040991",1,1633157,"Canceled"
2017-01-19,"1040991",1,1912451,"Canceled"
2017-01-19,"1040991",1,1254708,"Canceled"
2017-01-19,"1040991",2,1912432,"Canceled"
2017-01-19,"1040991",1,1254720,"Canceled"
2017-01-19,"1040991",2,1642075,"Canceled"
2017-01-19,"1040991",2,1254711,"Canceled"
2017-01-19,"1040991",2,1254707,"Canceled"
2017-01-19,"1040991",2,1254721,"Canceled"
2017-01-19,"1040991",19,1254704,"Canceled"
2017-01-19,"10098739",1,1642075,"Canceled"
2017-01-19,"10098739",9,1254733,"Canceled"
2017-01-19,"10098739",1,1254706,"Canceled"
2017-01-19,"10098739",10,1751514,"Canceled"
2017-01-19,"10098739",7,1254711,"Canceled"
2017-01-19,"10098739",12,1254723,"Canceled"
2017-01-20,"10137990",1,1509644,"Canceled"
2017-01-20,"10098739",35,1254612,"Canceled"
2017-01-20,"10117208",40,1255216,"Canceled"
2017-01-20,"1039311",27,1255216,"Canceled"
2017-01-20,"1029070",5,1255235,"Canceled"
2017-01-20,"10098739",1,1254612,"Canceled"
2017-01-20,"10105916",4,43823585,"Canceled"
2017-01-20,"10106229",2,43823585,"Canceled"
2017-01-20,"1040468",1,43823585,"Canceled"
2017-01-20,"1039306",5,43823585,"Canceled"
2017-01-20,"1039308",5,43823585,"Canceled"
2017-01-20,"1039311",2,43823585,"Canceled"
2017-01-20,"1040517",4,43823585,"Canceled"
2017-01-20,"1040991",3,43823585,"Canceled"
2017-01-20,"1040992",6,43823585,"Canceled"
2017-01-21,"10106229",2,1255585,"Canceled"
2017-01-21,"1039311",5,43824321,"Canceled"
2017-01-21,"1040991",2,43824321,"Canceled"
2017-01-21,"1040992",2,43824321,"Canceled"
2017-01-21,"10105916",15,43824317,"Canceled"
2017-01-21,"10106229",20,43824317,"Canceled"
2017-01-21,"1039305",5,43824317,"Canceled"
2017-01-21,"1039308",3,43824317,"Canceled"
2017-01-23,"10135358",80,43823870,"Canceled"
2017-01-23,"1040765",1,43825199,"Canceled"
2017-01-23,"10135358",10,43824548,"Canceled"
2017-01-23,"1040468",2,1255193,"Canceled"
2017-01-23,"10135358",30,43823870,"Canceled"
2017-01-24,"10135358",25,43823856,"Canceled"
2017-01-24,"10105916",60,1369085,"Canceled"
2017-01-24,"10106229",25,1369085,"Canceled"
2017-01-24,"10117208",150,1369085,"Canceled"
2017-01-24,"1039305",20,1369085,"Canceled"
2017-01-24,"1039306",15,1369085,"Canceled"
2017-01-24,"1039311",10,1369085,"Canceled"
2017-01-24,"1040477",25,1369085,"Canceled"
2017-01-24,"1040517",20,1369085,"Canceled"
2017-01-24,"1040765",150,1369085,"Canceled"
2017-01-24,"1040991",15,1369085,"Canceled"
2017-01-24,"1040992",15,1369085,"Canceled"
2017-01-24,"1041105",75,1369085,"Canceled"
2017-01-24,"1041107",35,1369085,"Canceled"
2017-01-24,"111931",4500,1795849,"Canceled"
2017-01-25,"10137990",2,1254782,"Canceled"
2017-01-25,"10137990",1,1254785,"Canceled"
2017-01-25,"10137990",1,1254783,"Canceled"
2017-01-25,"1041107",2,1254783,"Canceled"
2017-01-25,"1041106",2,1254783,"Canceled"
2017-01-25,"10137990",1,1276705,"Canceled"
2017-01-25,"10137990",2,1381747,"Canceled"
2017-01-25,"1039305",1,1551254,"Canceled"
2017-01-25,"1039308",1,1551254,"Canceled"
2017-01-25,"1040765",5,1551254,"Canceled"
2017-01-25,"1041105",2,1551254,"Canceled"
2017-01-25,"1041108",2,1551254,"Canceled"
2017-01-25,"1041106",4,1551254,"Canceled"
2017-01-25,"1039308",1,1656983,"Canceled"
2017-01-25,"1039308",1,1858612,"Canceled"
2017-01-25,"1041107",1,1858612,"Canceled"
2017-01-25,"1041106",2,1858612,"Canceled"
2017-01-25,"1039305",1,2104180,"Canceled"
2017-01-25,"1039308",1,2104180,"Canceled"
2017-01-25,"1041108",1,2104180,"Canceled"
2017-01-25,"1041106",1,2104180,"Canceled"
2017-01-25,"1039308",1,1254776,"Canceled"
2017-01-25,"1039305",1,1254779,"Canceled"
2017-01-25,"1039305",1,1254775,"Canceled"
2017-01-25,"1039308",1,1254775,"Canceled"
2017-01-25,"1041105",2,1254775,"Canceled"
2017-01-25,"1041108",2,1254775,"Canceled"
2017-01-25,"1041107",1,1254775,"Canceled"
2017-01-25,"1041106",1,1254775,"Canceled"
2017-01-25,"1039308",1,1254778,"Canceled"
2017-01-25,"10137990",2,1254740,"Canceled"
2017-01-25,"1039308",1,1254787,"Canceled"
2017-01-25,"10137990",1,1442419,"Canceled"
2017-01-25,"1039308",1,1816460,"Canceled"
2017-01-25,"1039308",1,2053635,"Canceled"
2017-01-25,"1040466",3,1254765,"Canceled"
2017-01-25,"1040468",2,1254765,"Canceled"
2017-01-25,"10137990",2,1254765,"Canceled"
2017-01-25,"1040466",2,2258543,"Canceled"
2017-01-25,"1040468",1,1951810,"Canceled"
2017-01-25,"1040466",1,1951810,"Canceled"
2017-01-25,"1040466",1,43823775,"Canceled"
2017-01-25,"1040468",1,43823775,"Canceled"
2017-01-25,"1037624",1,43823775,"Canceled"
2017-01-25,"1037623",1,43823775,"Canceled"
2017-01-25,"1040468",1,43823779,"Canceled"
2017-01-25,"10137990",1,43823779,"Canceled"
2017-01-25,"1040992",1,43823779,"Canceled"
2017-01-25,"10105916",1,43823779,"Canceled"
2017-01-25,"1040466",1,43823791,"Canceled"
2017-01-25,"1040466",1,43823791,"Canceled"
2017-01-25,"1037624",1,43823791,"Canceled"
2017-01-25,"1037623",1,43823791,"Canceled"
2017-01-25,"1040466",2,43823777,"Canceled"
2017-01-25,"1040466",1,43824470,"Canceled"
2017-01-25,"10105916",17,1418561,"Canceled"
2017-01-25,"10106229",18,1418561,"Canceled"
2017-01-25,"1040466",4,1418561,"Canceled"
2017-01-25,"1040468",3,1418561,"Canceled"
2017-01-25,"1039305",15,1418561,"Canceled"
2017-01-25,"1040477",5,1418561,"Canceled"
2017-01-25,"1040517",4,1418561,"Canceled"
2017-01-25,"1039306",15,1418561,"Canceled"
2017-01-25,"1039308",8,1418561,"Canceled"
2017-01-25,"1039311",10,1418561,"Canceled"
2017-01-25,"1040991",5,1418561,"Canceled"
2017-01-25,"1040992",10,1418561,"Canceled"
2017-01-26,"10106230",51,2203715,"Canceled"
2017-01-26,"1040726",35,2203715,"Canceled"
2017-01-26,"1040468",4,2203715,"Canceled"
2017-01-26,"1040466",1,2203715,"Canceled"
2017-01-26,"10135358",19,2203715,"Canceled"
2017-01-26,"10106230",19,2203449,"Canceled"
2017-01-26,"1040466",3,2203449,"Canceled"
2017-01-26,"1029069",2,43823856,"Canceled"
2017-01-26,"10106229",11,43823856,"Canceled"
2017-01-26,"10106230",100,1254798,"Canceled"
2017-01-26,"1040726",50,1254798,"Canceled"
2017-01-26,"10106230",3,2203719,"Canceled"
2017-01-26,"1040466",1,2203719,"Canceled"
2017-01-26,"1029069",5,1825211,"Canceled"
2017-01-26,"1029070",10,1825211,"Canceled"
2017-01-26,"1029071",10,1825211,"Canceled"
2017-01-26,"10137992",100,1825211,"Canceled"
2017-01-26,"1040726",20,1825211,"Canceled"
2017-01-26,"10098739",100,1825211,"Canceled"
2017-01-26,"110441",100,1825211,"Canceled"
2017-01-26,"1041106",200,1825211,"Canceled"
2017-01-26,"10108314",300,1825211,"Canceled"
2017-01-26,"10108292",300,1825211,"Canceled"
2017-01-26,"10108290",200,1825211,"Canceled"
2017-01-26,"1041108",50,1825211,"Canceled"
2017-01-26,"10108313",100,1825211,"Canceled"
2017-01-26,"1041107",50,1825211,"Canceled"
2017-01-26,"1038323",20,1825211,"Canceled"
2017-01-26,"1038324",20,1825211,"Canceled"
2017-01-26,"10133703",30,1825211,"Canceled"
2017-01-26,"10135358",20,1825211,"Canceled"
2017-01-26,"10135139",20,1825211,"Canceled"
2017-01-26,"10135138",10,1825211,"Canceled"
2017-01-26,"10135131",5,1825211,"Canceled"
2017-01-26,"10135132",5,1825211,"Canceled"
2017-01-26,"10135359",10,1825211,"Canceled"
2017-01-26,"1039822",5,1825211,"Canceled"
2017-01-26,"1039823",5,1825211,"Canceled"
2017-01-26,"10108291",50,1825211,"Canceled"
2017-01-26,"10117208",60,1255216,"Canceled"
2017-01-26,"1040726",50,1255216,"Canceled"
2017-01-26,"10105916",33,1255216,"Canceled"
2017-01-26,"10106229",27,1255216,"Canceled"
2017-01-26,"10106230",42,1255216,"Canceled"
2017-01-26,"1040726",21,1255216,"Canceled"
2017-01-26,"10117208",29,1255216,"Canceled"
2017-01-26,"1039305",31,1255216,"Canceled"
2017-01-26,"1039306",30,1255216,"Canceled"
2017-01-26,"1039308",15,1255216,"Canceled"
2017-01-26,"1039311",60,1255216,"Canceled"
2017-01-26,"10105916",5,43824317,"Canceled"
2017-01-26,"10106229",5,43824317,"Canceled"
2017-01-26,"10106230",10,43824317,"Canceled"
2017-01-26,"1040726",10,43824317,"Canceled"
2017-01-26,"10105916",8,43824321,"Canceled"
2017-01-26,"10106229",5,43824321,"Canceled"
2017-01-26,"10106230",8,43824321,"Canceled"
2017-01-26,"1029069",2,43824321,"Canceled"
2017-01-26,"1040726",8,43824321,"Canceled"
2017-01-26,"1029070",10,2015040,"Canceled"
2017-01-27,"111931",1800,1795849,"Canceled"
2017-01-27,"1040468",1,1255194,"Canceled"
2017-01-27,"10098739",3,1255194,"Canceled"
2017-01-27,"110441",1,1255194,"Canceled"
2017-01-27,"1041106",11,1255194,"Canceled"
2017-01-27,"1040765",18,1255194,"Canceled"
2017-01-27,"1041105",5,1255194,"Canceled"
2017-01-27,"1041108",1,1255194,"Canceled"
2017-01-27,"1040776",2,1255194,"Canceled"
2017-01-27,"1038323",3,1255194,"Canceled"
2017-01-27,"1038324",1,1255194,"Canceled"
2017-01-27,"10135358",1,1255194,"Canceled"
2017-01-27,"10135139",1,1255194,"Canceled"
2017-01-27,"10135131",4,1255194,"Canceled"
2017-01-27,"10135132",3,1255194,"Canceled"
2017-01-27,"1039822",1,1255194,"Canceled"
2017-01-27,"1039822",1,1255194,"Canceled"
2017-01-27,"10135358",2,1255194,"Canceled"
2017-01-27,"1040765",250,1740542,"Canceled"
2017-01-28,"1040466",10,43824317,"Canceled"
2017-01-28,"1040468",5,43824317,"Canceled"
2017-01-28,"1040726",5,43824317,"Canceled"
2017-01-28,"1039305",20,43824317,"Canceled"
2017-01-28,"1039306",20,43824317,"Canceled"
2017-01-28,"1039308",10,43824317,"Canceled"
2017-01-28,"1039311",10,43824317,"Canceled"
2017-01-28,"1040991",10,43824317,"Canceled"
2017-01-28,"1040992",10,43824317,"Canceled"
2017-01-28,"10135358",10,43824317,"Canceled"
2017-01-28,"1040466",5,43824321,"Canceled"
2017-01-28,"1040468",5,43824321,"Canceled"
2017-01-28,"1040726",3,43824321,"Canceled"
2017-01-28,"1040466",1,1254747,"Canceled"
2017-01-28,"1040774",9,43824317,"Canceled"
2017-01-28,"1041106",10,43824317,"Canceled"
2017-01-28,"1040776",10,43824317,"Canceled"
2017-01-28,"10098739",100,1345459,"Canceled"
2017-01-28,"1041106",100,1345459,"Canceled"
2017-01-28,"10108314",150,1345459,"Canceled"
2017-01-28,"10108292",100,1345459,"Canceled"
2017-01-28,"10108290",100,1345459,"Canceled"
2017-01-28,"10133703",20,1345459,"Canceled"
2017-01-28,"10135358",20,1345459,"Canceled"
2017-01-28,"10135140",20,1345459,"Canceled"
2017-01-28,"10135131",20,1345459,"Canceled"
2017-01-28,"10135359",5,1345459,"Canceled"
2017-01-28,"1029069",16,1255123,"Canceled"
2017-01-28,"1041106",1,2215387,"Canceled"
2017-01-28,"1040774",1,1995985,"Canceled"
2017-01-28,"1041105",1,1995985,"Canceled"
2017-01-30,"1040774",5,1254612,"Canceled"
2017-01-30,"10106230",1,1254785,"Canceled"
2017-01-30,"1040726",1,1254785,"Canceled"
2017-01-30,"10106230",1,1254783,"Canceled"
2017-01-30,"10106230",1,1276705,"Canceled"
2017-01-30,"10106230",1,1656983,"Canceled"
2017-01-30,"10135131",3,1254612,"Canceled"
2017-01-30,"10106230",1,1254778,"Canceled"
2017-01-30,"1040726",1,2053635,"Canceled"
2017-01-30,"1040726",1,2247534,"Canceled"
2017-01-30,"1040726",1,43824409,"Canceled"
2017-01-30,"1040765",4,43823870,"Canceled"
2017-01-30,"1029069",10,43824564,"Canceled"
2017-01-30,"10098739",234,43824564,"Canceled"
2017-01-30,"1040776",35,43824564,"Canceled"
2017-01-30,"10135132",30,43824564,"Canceled"
2017-01-30,"1040468",1,1265767,"Canceled"
2017-01-30,"1040466",1,1265767,"Canceled"
2017-01-30,"1039721",1,1265767,"Canceled"
2017-01-30,"1039704",1,1265767,"Canceled"
2017-01-30,"1029069",5,2015040,"Canceled"
